ortologus_row,ATG,GTG,TTG,uniformity,Species,Genes,cog,organism
1686,8.0,0.0,0.0,same,8,8,absent,S_ruber
1687,8.0,0.0,0.0,same,8,8,absent,S_ruber
1688,8.0,0.0,0.0,same,8,8,absent,S_ruber
1689,8.0,0.0,0.0,same,8,8,absent,S_ruber
1690,8.0,0.0,0.0,same,8,8,absent,S_ruber
1691,8.0,0.0,0.0,same,8,8,absent,S_ruber
1692,8.0,0.0,0.0,same,8,8,absent,S_ruber
1693,8.0,0.0,0.0,same,8,8,absent,S_ruber
1694,8.0,0.0,0.0,same,8,8,absent,S_ruber
1695,8.0,0.0,0.0,same,8,8,absent,S_ruber
1696,8.0,0.0,0.0,same,8,8,absent,S_ruber
1697,7.0,1.0,0.0,different,8,8,absent,S_ruber
1698,8.0,0.0,0.0,same,8,8,absent,S_ruber
1699,8.0,0.0,0.0,same,8,8,COG1158,S_ruber
1700,8.0,0.0,0.0,same,8,8,absent,S_ruber
1701,8.0,0.0,0.0,same,8,8,absent,S_ruber
1702,8.0,0.0,0.0,same,8,8,absent,S_ruber
1703,0.0,6.0,2.0,different,8,8,absent,S_ruber
1704,8.0,0.0,0.0,same,8,8,COG0682,S_ruber
1705,2.0,6.0,0.0,different,8,8,absent,S_ruber
1706,0.0,8.0,0.0,same,8,8,COG4591,S_ruber
1707,8.0,0.0,0.0,same,8,8,absent,S_ruber
1708,0.0,8.0,0.0,same,8,8,absent,S_ruber
1709,1.0,7.0,0.0,different,8,8,absent,S_ruber
1710,0.0,8.0,0.0,same,8,8,COG0547,S_ruber
1711,8.0,0.0,0.0,same,8,8,absent,S_ruber
1712,8.0,0.0,0.0,same,8,8,absent,S_ruber
1713,8.0,0.0,0.0,same,8,8,absent,S_ruber
1714,8.0,0.0,0.0,same,8,8,absent,S_ruber
1715,8.0,0.0,0.0,same,8,8,absent,S_ruber
1716,8.0,0.0,0.0,same,8,8,absent,S_ruber
1717,8.0,0.0,0.0,same,8,8,COG0405,S_ruber
1718,8.0,0.0,0.0,same,8,8,absent,S_ruber
1719,8.0,0.0,0.0,same,8,8,COG0454,S_ruber
1720,8.0,0.0,0.0,same,8,8,absent,S_ruber
1721,8.0,0.0,0.0,same,8,8,COG2094,S_ruber
1722,8.0,0.0,0.0,same,8,8,COG1023,S_ruber
1723,8.0,0.0,0.0,same,8,8,absent,S_ruber
1724,8.0,0.0,0.0,same,8,8,absent,S_ruber
1725,8.0,0.0,0.0,same,8,8,absent,S_ruber
1726,8.0,0.0,0.0,same,8,8,COG1974,S_ruber
1727,8.0,0.0,0.0,same,8,8,absent,S_ruber
1728,8.0,0.0,0.0,same,8,8,absent,S_ruber
1729,8.0,0.0,0.0,same,8,8,absent,S_ruber
1730,8.0,0.0,0.0,same,8,8,COG3033,S_ruber
1731,0.0,8.0,0.0,same,8,8,absent,S_ruber
1732,8.0,0.0,0.0,same,8,8,absent,S_ruber
1733,8.0,0.0,0.0,same,8,8,absent,S_ruber
1734,8.0,0.0,0.0,same,8,8,COG0858,S_ruber
1735,8.0,0.0,0.0,same,8,8,absent,S_ruber
1736,8.0,0.0,0.0,same,8,8,COG1610,S_ruber
1737,8.0,0.0,0.0,same,8,8,COG0529,S_ruber
1738,8.0,0.0,0.0,same,8,8,absent,S_ruber
1739,0.0,8.0,0.0,same,8,8,COG0008,S_ruber
1740,8.0,0.0,0.0,same,8,8,COG0313,S_ruber
1741,8.0,0.0,0.0,same,8,8,COG1132,S_ruber
1742,8.0,0.0,0.0,same,8,8,absent,S_ruber
1743,8.0,0.0,0.0,same,8,8,absent,S_ruber
1744,8.0,0.0,0.0,same,8,8,COG0024,S_ruber
1745,8.0,0.0,0.0,same,8,8,absent,S_ruber
1746,8.0,0.0,0.0,same,8,8,absent,S_ruber
1747,8.0,0.0,0.0,same,8,8,absent,S_ruber
1748,8.0,0.0,0.0,same,8,8,absent,S_ruber
1749,8.0,0.0,0.0,same,8,8,absent,S_ruber
1750,8.0,0.0,0.0,same,8,8,absent,S_ruber
1751,8.0,0.0,0.0,same,8,8,absent,S_ruber
1752,8.0,0.0,0.0,same,8,8,absent,S_ruber
1753,8.0,0.0,0.0,same,8,8,absent,S_ruber
1754,8.0,0.0,0.0,same,8,8,absent,S_ruber
1755,8.0,0.0,0.0,same,8,8,absent,S_ruber
1756,8.0,0.0,0.0,same,8,8,COG1595,S_ruber
1757,8.0,0.0,0.0,same,8,8,absent,S_ruber
1758,0.0,8.0,0.0,same,8,8,COG1785,S_ruber
1759,8.0,0.0,0.0,same,8,8,COG1335,S_ruber
1760,8.0,0.0,0.0,same,8,8,absent,S_ruber
1761,8.0,0.0,0.0,same,8,8,absent,S_ruber
1762,8.0,0.0,0.0,same,8,8,absent,S_ruber
1763,8.0,0.0,0.0,same,8,8,COG0208,S_ruber
1764,8.0,0.0,0.0,same,8,8,COG3046,S_ruber
1765,8.0,0.0,0.0,same,8,8,absent,S_ruber
1766,8.0,0.0,0.0,same,8,8,absent,S_ruber
1767,8.0,0.0,0.0,same,8,8,absent,S_ruber
1768,8.0,0.0,0.0,same,8,8,absent,S_ruber
1769,8.0,0.0,0.0,same,8,8,absent,S_ruber
1770,0.0,8.0,0.0,same,8,8,COG1160,S_ruber
1771,8.0,0.0,0.0,same,8,8,absent,S_ruber
1772,8.0,0.0,0.0,same,8,8,COG0179,S_ruber
1773,8.0,0.0,0.0,same,8,8,COG0090,S_ruber
1774,8.0,0.0,0.0,same,8,8,COG0522,S_ruber
1775,8.0,0.0,0.0,same,8,8,absent,S_ruber
1776,8.0,0.0,0.0,same,8,8,absent,S_ruber
1777,8.0,0.0,0.0,same,8,8,absent,S_ruber
1778,8.0,0.0,0.0,same,8,8,absent,S_ruber
1779,8.0,0.0,0.0,same,8,8,COG1018,S_ruber
1780,8.0,0.0,0.0,same,8,8,absent,S_ruber
1781,8.0,0.0,0.0,same,8,8,COG0058,S_ruber
1782,8.0,0.0,0.0,same,8,8,absent,S_ruber
1783,8.0,0.0,0.0,same,8,8,absent,S_ruber
1784,8.0,0.0,0.0,same,8,8,COG1595,S_ruber
1785,8.0,0.0,0.0,same,8,8,absent,S_ruber
1786,8.0,0.0,0.0,same,8,8,COG1012,S_ruber
1787,8.0,0.0,0.0,same,8,8,absent,S_ruber
1788,8.0,0.0,0.0,same,8,8,COG2239,S_ruber
1789,8.0,0.0,0.0,same,8,8,absent,S_ruber
1790,8.0,0.0,0.0,same,8,8,absent,S_ruber
1791,8.0,0.0,0.0,same,8,8,absent,S_ruber
1792,8.0,0.0,0.0,same,8,8,COG0584,S_ruber
1793,8.0,0.0,0.0,same,8,8,absent,S_ruber
1794,8.0,0.0,0.0,same,8,8,absent,S_ruber
1795,8.0,0.0,0.0,same,8,8,COG4559,S_ruber
1796,8.0,0.0,0.0,same,8,8,absent,S_ruber
1797,8.0,0.0,0.0,same,8,8,absent,S_ruber
1798,8.0,0.0,0.0,same,8,8,COG4791,S_ruber
1799,0.0,8.0,0.0,same,8,8,absent,S_ruber
1800,8.0,0.0,0.0,same,8,8,absent,S_ruber
1801,0.0,8.0,0.0,same,8,8,absent,S_ruber
1802,8.0,0.0,0.0,same,8,8,COG2968,S_ruber
1803,0.0,8.0,0.0,same,8,8,absent,S_ruber
1804,8.0,0.0,0.0,same,8,8,absent,S_ruber
1805,8.0,0.0,0.0,same,8,8,absent,S_ruber
1806,8.0,0.0,0.0,same,8,8,COG0590,S_ruber
1807,8.0,0.0,0.0,same,8,8,COG0784,S_ruber
1808,8.0,0.0,0.0,same,8,8,absent,S_ruber
1809,8.0,0.0,0.0,same,8,8,absent,S_ruber
1810,8.0,0.0,0.0,same,8,8,absent,S_ruber
1811,8.0,0.0,0.0,same,8,8,COG0242,S_ruber
1812,8.0,0.0,0.0,same,8,8,absent,S_ruber
1813,8.0,0.0,0.0,same,8,8,absent,S_ruber
1814,8.0,0.0,0.0,same,8,8,COG0138,S_ruber
1815,8.0,0.0,0.0,same,8,8,COG0838,S_ruber
1816,8.0,0.0,0.0,same,8,8,absent,S_ruber
1817,0.0,8.0,0.0,same,8,8,COG1136,S_ruber
1818,8.0,0.0,0.0,same,8,8,absent,S_ruber
1819,8.0,0.0,0.0,same,8,8,absent,S_ruber
1820,8.0,0.0,0.0,same,8,8,absent,S_ruber
1821,0.0,8.0,0.0,same,8,8,absent,S_ruber
1822,8.0,0.0,0.0,same,8,8,COG1703,S_ruber
1823,0.0,8.0,0.0,same,8,8,absent,S_ruber
1824,8.0,0.0,0.0,same,8,8,COG2986,S_ruber
1825,8.0,0.0,0.0,same,8,8,absent,S_ruber
1826,8.0,0.0,0.0,same,8,8,absent,S_ruber
1827,8.0,0.0,0.0,same,8,8,COG0569,S_ruber
1828,8.0,0.0,0.0,same,8,8,COG0771,S_ruber
1829,8.0,0.0,0.0,same,8,8,absent,S_ruber
1830,8.0,0.0,0.0,same,8,8,absent,S_ruber
1831,1.0,7.0,0.0,different,8,8,absent,S_ruber
1832,8.0,0.0,0.0,same,8,8,COG0066,S_ruber
1833,7.0,1.0,0.0,different,8,8,absent,S_ruber
1834,8.0,0.0,0.0,same,8,8,absent,S_ruber
1835,8.0,0.0,0.0,same,8,8,COG0193,S_ruber
1836,8.0,0.0,0.0,same,8,8,absent,S_ruber
1837,8.0,0.0,0.0,same,8,8,absent,S_ruber
1838,8.0,0.0,0.0,same,8,8,absent,S_ruber
1839,7.0,1.0,0.0,different,8,8,absent,S_ruber
1840,8.0,0.0,0.0,same,8,8,absent,S_ruber
1841,8.0,0.0,0.0,same,8,8,absent,S_ruber
1842,8.0,0.0,0.0,same,8,8,COG0609,S_ruber
1843,8.0,0.0,0.0,same,8,8,absent,S_ruber
1844,8.0,0.0,0.0,same,8,8,absent,S_ruber
1845,8.0,0.0,0.0,same,8,8,absent,S_ruber
1846,8.0,0.0,0.0,same,8,8,COG0443,S_ruber
1847,8.0,0.0,0.0,same,8,8,absent,S_ruber
1848,8.0,0.0,0.0,same,8,8,COG0554,S_ruber
1849,8.0,0.0,0.0,same,8,8,COG1522,S_ruber
1850,8.0,0.0,0.0,same,8,8,absent,S_ruber
1851,8.0,0.0,0.0,same,8,8,absent,S_ruber
1852,8.0,0.0,0.0,same,8,8,absent,S_ruber
1853,8.0,0.0,0.0,same,8,8,COG0258,S_ruber
1854,8.0,0.0,0.0,same,8,8,absent,S_ruber
1855,8.0,0.0,0.0,same,8,8,absent,S_ruber
1856,8.0,0.0,0.0,same,8,8,COG1131,S_ruber
1857,8.0,0.0,0.0,same,8,8,absent,S_ruber
1858,8.0,0.0,0.0,same,8,8,absent,S_ruber
1859,8.0,0.0,0.0,same,8,8,absent,S_ruber
1860,8.0,0.0,0.0,same,8,8,absent,S_ruber
1861,8.0,0.0,0.0,same,8,8,absent,S_ruber
1862,7.0,1.0,0.0,different,8,8,absent,S_ruber
1863,8.0,0.0,0.0,same,8,8,COG0606,S_ruber
1864,8.0,0.0,0.0,same,8,8,absent,S_ruber
1865,8.0,0.0,0.0,same,8,8,absent,S_ruber
1866,8.0,0.0,0.0,same,8,8,absent,S_ruber
1867,0.0,8.0,0.0,same,8,8,absent,S_ruber
1868,8.0,0.0,0.0,same,8,8,absent,S_ruber
1869,8.0,0.0,0.0,same,8,8,absent,S_ruber
1870,8.0,0.0,0.0,same,8,8,absent,S_ruber
1871,8.0,0.0,0.0,same,8,8,COG2045,S_ruber
1872,8.0,0.0,0.0,same,8,8,absent,S_ruber
1873,8.0,0.0,0.0,same,8,8,absent,S_ruber
1874,0.0,8.0,0.0,same,8,8,COG2814,S_ruber
1875,8.0,0.0,0.0,same,8,8,absent,S_ruber
1876,8.0,0.0,0.0,same,8,8,COG0185,S_ruber
1877,8.0,0.0,0.0,same,8,8,absent,S_ruber
1878,8.0,0.0,0.0,same,8,8,absent,S_ruber
1879,8.0,0.0,0.0,same,8,8,absent,S_ruber
1880,8.0,0.0,0.0,same,8,8,absent,S_ruber
1881,8.0,0.0,0.0,same,8,8,absent,S_ruber
1882,8.0,0.0,0.0,same,8,8,absent,S_ruber
1883,8.0,0.0,0.0,same,8,8,COG0750,S_ruber
1884,8.0,0.0,0.0,same,8,8,absent,S_ruber
1885,8.0,0.0,0.0,same,8,8,absent,S_ruber
1886,8.0,0.0,0.0,same,8,8,absent,S_ruber
1887,8.0,0.0,0.0,same,8,8,COG0514,S_ruber
1888,8.0,0.0,0.0,same,8,8,absent,S_ruber
1889,8.0,0.0,0.0,same,8,8,COG0248,S_ruber
1890,8.0,0.0,0.0,same,8,8,COG0026,S_ruber
1891,8.0,0.0,0.0,same,8,8,COG0112,S_ruber
1892,8.0,0.0,0.0,same,8,8,COG0062,S_ruber
1893,8.0,0.0,0.0,same,8,8,absent,S_ruber
1894,0.0,8.0,0.0,same,8,8,COG0463,S_ruber
1895,8.0,0.0,0.0,same,8,8,COG0008,S_ruber
1896,8.0,0.0,0.0,same,8,8,absent,S_ruber
1897,8.0,0.0,0.0,same,8,8,COG3288,S_ruber
1898,0.0,8.0,0.0,same,8,8,COG2884,S_ruber
1899,8.0,0.0,0.0,same,8,8,absent,S_ruber
1900,8.0,0.0,0.0,same,8,8,absent,S_ruber
1901,8.0,0.0,0.0,same,8,8,absent,S_ruber
1902,8.0,0.0,0.0,same,8,8,absent,S_ruber
1903,8.0,0.0,0.0,same,8,8,absent,S_ruber
1904,8.0,0.0,0.0,same,8,8,absent,S_ruber
1905,8.0,0.0,0.0,same,8,8,COG1609,S_ruber
1906,0.0,8.0,0.0,same,8,8,absent,S_ruber
1907,8.0,0.0,0.0,same,8,8,COG0176,S_ruber
1908,8.0,0.0,0.0,same,8,8,absent,S_ruber
1909,8.0,0.0,0.0,same,8,8,COG0612,S_ruber
1910,8.0,0.0,0.0,same,8,8,COG1192,S_ruber
1911,0.0,8.0,0.0,same,8,8,absent,S_ruber
1912,8.0,0.0,0.0,same,8,8,COG3476,S_ruber
1913,8.0,0.0,0.0,same,8,8,absent,S_ruber
1914,8.0,0.0,0.0,same,8,8,absent,S_ruber
1915,8.0,0.0,0.0,same,8,8,absent,S_ruber
1916,8.0,0.0,0.0,same,8,8,COG0384,S_ruber
1917,8.0,0.0,0.0,same,8,8,absent,S_ruber
1918,8.0,0.0,0.0,same,8,8,COG1048,S_ruber
1919,8.0,0.0,0.0,same,8,8,absent,S_ruber
1920,8.0,0.0,0.0,same,8,8,absent,S_ruber
1921,8.0,0.0,0.0,same,8,8,COG0533,S_ruber
1922,8.0,0.0,0.0,same,8,8,COG0039,S_ruber
1923,8.0,0.0,0.0,same,8,8,COG1960,S_ruber
1924,7.0,1.0,0.0,different,8,8,absent,S_ruber
1925,8.0,0.0,0.0,same,8,8,COG0693,S_ruber
1926,8.0,0.0,0.0,same,8,8,absent,S_ruber
1927,7.0,1.0,0.0,different,8,8,absent,S_ruber
1928,8.0,0.0,0.0,same,8,8,absent,S_ruber
1929,8.0,0.0,0.0,same,8,8,COG0493,S_ruber
1930,8.0,0.0,0.0,same,8,8,COG1473,S_ruber
1931,8.0,0.0,0.0,same,8,8,COG0102,S_ruber
1932,7.0,1.0,0.0,different,8,8,absent,S_ruber
1933,8.0,0.0,0.0,same,8,8,absent,S_ruber
1934,8.0,0.0,0.0,same,8,8,COG0125,S_ruber
1935,8.0,0.0,0.0,same,8,8,absent,S_ruber
1936,8.0,0.0,0.0,same,8,8,absent,S_ruber
1937,8.0,0.0,0.0,same,8,8,absent,S_ruber
1938,8.0,0.0,0.0,same,8,8,absent,S_ruber
1939,8.0,0.0,0.0,same,8,8,COG2897,S_ruber
1940,8.0,0.0,0.0,same,8,8,absent,S_ruber
1941,8.0,0.0,0.0,same,8,8,COG1947,S_ruber
1942,8.0,0.0,0.0,same,8,8,COG0618,S_ruber
1943,8.0,0.0,0.0,same,8,8,absent,S_ruber
1944,8.0,0.0,0.0,same,8,8,absent,S_ruber
1945,8.0,0.0,0.0,same,8,8,COG0743,S_ruber
1946,8.0,0.0,0.0,same,8,8,absent,S_ruber
1947,8.0,0.0,0.0,same,8,8,absent,S_ruber
1948,8.0,0.0,0.0,same,8,8,COG0316,S_ruber
1949,8.0,0.0,0.0,same,8,8,absent,S_ruber
1950,8.0,0.0,0.0,same,8,8,absent,S_ruber
1951,8.0,0.0,0.0,same,8,8,absent,S_ruber
1952,8.0,0.0,0.0,same,8,8,absent,S_ruber
1953,0.0,8.0,0.0,same,8,8,absent,S_ruber
1954,8.0,0.0,0.0,same,8,8,absent,S_ruber
1955,8.0,0.0,0.0,same,8,8,COG2166,S_ruber
1956,8.0,0.0,0.0,same,8,8,absent,S_ruber
1957,8.0,0.0,0.0,same,8,8,absent,S_ruber
1958,8.0,0.0,0.0,same,8,8,COG4867,S_ruber
1959,7.0,1.0,0.0,different,8,8,absent,S_ruber
1960,8.0,0.0,0.0,same,8,8,absent,S_ruber
1961,8.0,0.0,0.0,same,8,8,COG2204,S_ruber
1962,8.0,0.0,0.0,same,8,8,absent,S_ruber
1963,0.0,8.0,0.0,same,8,8,absent,S_ruber
1964,8.0,0.0,0.0,same,8,8,absent,S_ruber
1965,8.0,0.0,0.0,same,8,8,absent,S_ruber
1966,8.0,0.0,0.0,same,8,8,absent,S_ruber
1967,8.0,0.0,0.0,same,8,8,absent,S_ruber
1968,8.0,0.0,0.0,same,8,8,absent,S_ruber
1969,8.0,0.0,0.0,same,8,8,COG0719,S_ruber
1970,8.0,0.0,0.0,same,8,8,absent,S_ruber
1971,8.0,0.0,0.0,same,8,8,COG0302,S_ruber
1972,8.0,0.0,0.0,same,8,8,absent,S_ruber
1973,8.0,0.0,0.0,same,8,8,COG4555,S_ruber
1974,6.0,2.0,0.0,different,8,8,absent,S_ruber
1975,8.0,0.0,0.0,same,8,8,absent,S_ruber
1976,8.0,0.0,0.0,same,8,8,COG0691,S_ruber
1977,0.0,8.0,0.0,same,8,8,absent,S_ruber
1978,8.0,0.0,0.0,same,8,8,COG1009,S_ruber
1979,7.0,1.0,0.0,different,8,8,COG2352,S_ruber
1980,8.0,0.0,0.0,same,8,8,COG1809,S_ruber
1981,8.0,0.0,0.0,same,8,8,COG0598,S_ruber
1982,8.0,0.0,0.0,same,8,8,absent,S_ruber
1983,8.0,0.0,0.0,same,8,8,absent,S_ruber
1984,8.0,0.0,0.0,same,8,8,COG3278,S_ruber
1985,8.0,0.0,0.0,same,8,8,absent,S_ruber
1986,8.0,0.0,0.0,same,8,8,COG1187,S_ruber
1987,6.0,2.0,0.0,different,8,8,absent,S_ruber
1988,8.0,0.0,0.0,same,8,8,absent,S_ruber
1989,8.0,0.0,0.0,same,8,8,absent,S_ruber
1990,8.0,0.0,0.0,same,8,8,absent,S_ruber
1991,8.0,0.0,0.0,same,8,8,COG1523,S_ruber
1992,8.0,0.0,0.0,same,8,8,absent,S_ruber
1993,8.0,0.0,0.0,same,8,8,absent,S_ruber
1994,8.0,0.0,0.0,same,8,8,absent,S_ruber
1995,8.0,0.0,0.0,same,8,8,COG1022,S_ruber
1996,8.0,0.0,0.0,same,8,8,absent,S_ruber
1997,8.0,0.0,0.0,same,8,8,absent,S_ruber
1998,8.0,0.0,0.0,same,8,8,absent,S_ruber
1999,8.0,0.0,0.0,same,8,8,absent,S_ruber
2000,8.0,0.0,0.0,same,8,8,absent,S_ruber
2001,8.0,0.0,0.0,same,8,8,absent,S_ruber
2002,8.0,0.0,0.0,same,8,8,COG0328,S_ruber
2003,8.0,0.0,0.0,same,8,8,absent,S_ruber
2004,8.0,0.0,0.0,same,8,8,absent,S_ruber
2005,8.0,0.0,0.0,same,8,8,COG1884,S_ruber
2006,8.0,0.0,0.0,same,8,8,absent,S_ruber
2007,8.0,0.0,0.0,same,8,8,absent,S_ruber
2008,8.0,0.0,0.0,same,8,8,absent,S_ruber
2009,8.0,0.0,0.0,same,8,8,absent,S_ruber
2010,8.0,0.0,0.0,same,8,8,COG3185,S_ruber
2011,8.0,0.0,0.0,same,8,8,COG0325,S_ruber
2012,8.0,0.0,0.0,same,8,8,COG1022,S_ruber
2013,8.0,0.0,0.0,same,8,8,absent,S_ruber
2014,8.0,0.0,0.0,same,8,8,absent,S_ruber
2015,8.0,0.0,0.0,same,8,8,absent,S_ruber
2016,8.0,0.0,0.0,same,8,8,absent,S_ruber
2017,8.0,0.0,0.0,same,8,8,absent,S_ruber
2018,3.0,5.0,0.0,different,8,8,absent,S_ruber
2019,8.0,0.0,0.0,same,8,8,absent,S_ruber
2020,8.0,0.0,0.0,same,8,8,absent,S_ruber
2021,8.0,0.0,0.0,same,8,8,absent,S_ruber
2022,8.0,0.0,0.0,same,8,8,absent,S_ruber
2023,8.0,0.0,0.0,same,8,8,absent,S_ruber
2024,8.0,0.0,0.0,same,8,8,absent,S_ruber
2025,8.0,0.0,0.0,same,8,8,absent,S_ruber
2026,8.0,0.0,0.0,same,8,8,COG0001,S_ruber
2027,8.0,0.0,0.0,same,8,8,absent,S_ruber
2028,8.0,0.0,0.0,same,8,8,COG0394,S_ruber
2029,8.0,0.0,0.0,same,8,8,absent,S_ruber
2030,8.0,0.0,0.0,same,8,8,absent,S_ruber
2031,8.0,0.0,0.0,same,8,8,absent,S_ruber
2032,8.0,0.0,0.0,same,8,8,absent,S_ruber
2033,0.0,8.0,0.0,same,8,8,COG1609,S_ruber
2034,8.0,0.0,0.0,same,8,8,COG0591,S_ruber
2035,8.0,0.0,0.0,same,8,8,absent,S_ruber
2036,0.0,8.0,0.0,same,8,8,absent,S_ruber
2037,0.0,8.0,0.0,same,8,8,COG1619,S_ruber
2038,8.0,0.0,0.0,same,8,8,absent,S_ruber
2039,8.0,0.0,0.0,same,8,8,absent,S_ruber
2040,8.0,0.0,0.0,same,8,8,absent,S_ruber
2041,8.0,0.0,0.0,same,8,8,absent,S_ruber
2042,8.0,0.0,0.0,same,8,8,absent,S_ruber
2043,7.0,0.0,1.0,different,8,8,absent,S_ruber
2044,8.0,0.0,0.0,same,8,8,COG1690,S_ruber
2045,8.0,0.0,0.0,same,8,8,absent,S_ruber
2046,8.0,0.0,0.0,same,8,8,absent,S_ruber
2047,8.0,0.0,0.0,same,8,8,absent,S_ruber
2048,1.0,7.0,0.0,different,8,8,absent,S_ruber
2049,0.0,8.0,0.0,same,8,8,absent,S_ruber
2050,8.0,0.0,0.0,same,8,8,absent,S_ruber
2051,8.0,0.0,0.0,same,8,8,COG0199,S_ruber
2052,8.0,0.0,0.0,same,8,8,absent,S_ruber
2053,8.0,0.0,0.0,same,8,8,absent,S_ruber
2054,8.0,0.0,0.0,same,8,8,absent,S_ruber
2055,8.0,0.0,0.0,same,8,8,COG0451,S_ruber
2056,8.0,0.0,0.0,same,8,8,COG0222,S_ruber
2057,8.0,0.0,0.0,same,8,8,COG0673,S_ruber
2058,8.0,0.0,0.0,same,8,8,absent,S_ruber
2059,6.0,2.0,0.0,different,8,8,absent,S_ruber
2060,8.0,0.0,0.0,same,8,8,absent,S_ruber
2061,8.0,0.0,0.0,same,8,8,COG0476,S_ruber
2062,8.0,0.0,0.0,same,8,8,absent,S_ruber
2063,8.0,0.0,0.0,same,8,8,COG1127,S_ruber
2064,8.0,0.0,0.0,same,8,8,absent,S_ruber
2065,8.0,0.0,0.0,same,8,8,absent,S_ruber
2066,8.0,0.0,0.0,same,8,8,absent,S_ruber
2067,8.0,0.0,0.0,same,8,8,absent,S_ruber
2068,8.0,0.0,0.0,same,8,8,absent,S_ruber
2069,8.0,0.0,0.0,same,8,8,absent,S_ruber
2070,8.0,0.0,0.0,same,8,8,absent,S_ruber
2071,8.0,0.0,0.0,same,8,8,absent,S_ruber
2072,8.0,0.0,0.0,same,8,8,absent,S_ruber
2073,8.0,0.0,0.0,same,8,8,absent,S_ruber
2074,8.0,0.0,0.0,same,8,8,COG0365,S_ruber
2075,8.0,0.0,0.0,same,8,8,COG1249,S_ruber
2076,0.0,8.0,0.0,same,8,8,absent,S_ruber
2077,8.0,0.0,0.0,same,8,8,COG4365,S_ruber
2078,8.0,0.0,0.0,same,8,8,absent,S_ruber
2079,8.0,0.0,0.0,same,8,8,absent,S_ruber
2080,8.0,0.0,0.0,same,8,8,absent,S_ruber
2081,8.0,0.0,0.0,same,8,8,COG3279,S_ruber
2082,8.0,0.0,0.0,same,8,8,absent,S_ruber
2083,8.0,0.0,0.0,same,8,8,COG0082,S_ruber
2084,8.0,0.0,0.0,same,8,8,absent,S_ruber
2085,8.0,0.0,0.0,same,8,8,COG0566,S_ruber
2086,8.0,0.0,0.0,same,8,8,absent,S_ruber
2087,8.0,0.0,0.0,same,8,8,absent,S_ruber
2088,8.0,0.0,0.0,same,8,8,absent,S_ruber
2089,8.0,0.0,0.0,same,8,8,absent,S_ruber
2090,8.0,0.0,0.0,same,8,8,absent,S_ruber
2091,8.0,0.0,0.0,same,8,8,absent,S_ruber
2092,8.0,0.0,0.0,same,8,8,COG0355,S_ruber
2093,8.0,0.0,0.0,same,8,8,COG1721,S_ruber
2094,8.0,0.0,0.0,same,8,8,COG1196,S_ruber
2095,8.0,0.0,0.0,same,8,8,absent,S_ruber
2096,8.0,0.0,0.0,same,8,8,absent,S_ruber
2097,8.0,0.0,0.0,same,8,8,absent,S_ruber
2098,4.0,4.0,0.0,different,8,8,absent,S_ruber
2099,8.0,0.0,0.0,same,8,8,COG0247,S_ruber
2100,8.0,0.0,0.0,same,8,8,absent,S_ruber
2101,8.0,0.0,0.0,same,8,8,COG1125,S_ruber
2102,8.0,0.0,0.0,same,8,8,absent,S_ruber
2103,8.0,0.0,0.0,same,8,8,absent,S_ruber
2104,8.0,0.0,0.0,same,8,8,absent,S_ruber
2105,8.0,0.0,0.0,same,8,8,COG0704,S_ruber
2106,8.0,0.0,0.0,same,8,8,absent,S_ruber
2107,8.0,0.0,0.0,same,8,8,COG1192,S_ruber
2108,8.0,0.0,0.0,same,8,8,absent,S_ruber
2109,8.0,0.0,0.0,same,8,8,absent,S_ruber
2110,8.0,0.0,0.0,same,8,8,COG0499,S_ruber
2111,8.0,0.0,0.0,same,8,8,COG0217,S_ruber
2112,8.0,0.0,0.0,same,8,8,absent,S_ruber
2113,8.0,0.0,0.0,same,8,8,absent,S_ruber
2114,8.0,0.0,0.0,same,8,8,absent,S_ruber
2115,8.0,0.0,0.0,same,8,8,COG1309,S_ruber
2116,8.0,0.0,0.0,same,8,8,COG0566,S_ruber
2117,8.0,0.0,0.0,same,8,8,absent,S_ruber
2118,8.0,0.0,0.0,same,8,8,absent,S_ruber
2119,8.0,0.0,0.0,same,8,8,absent,S_ruber
2120,8.0,0.0,0.0,same,8,8,absent,S_ruber
2121,0.0,8.0,0.0,same,8,8,absent,S_ruber
2122,8.0,0.0,0.0,same,8,8,COG1249,S_ruber
2123,8.0,0.0,0.0,same,8,8,absent,S_ruber
2124,0.0,8.0,0.0,same,8,8,absent,S_ruber
2125,8.0,0.0,0.0,same,8,8,COG0353,S_ruber
2126,8.0,0.0,0.0,same,8,8,absent,S_ruber
2127,8.0,0.0,0.0,same,8,8,absent,S_ruber
2128,8.0,0.0,0.0,same,8,8,COG1066,S_ruber
2129,8.0,0.0,0.0,same,8,8,absent,S_ruber
2130,8.0,0.0,0.0,same,8,8,absent,S_ruber
2131,8.0,0.0,0.0,same,8,8,absent,S_ruber
2132,8.0,0.0,0.0,same,8,8,COG0073,S_ruber
2133,8.0,0.0,0.0,same,8,8,COG2204,S_ruber
2134,7.0,1.0,0.0,different,8,8,absent,S_ruber
2135,8.0,0.0,0.0,same,8,8,absent,S_ruber
2136,8.0,0.0,0.0,same,8,8,absent,S_ruber
2137,8.0,0.0,0.0,same,8,8,absent,S_ruber
2138,8.0,0.0,0.0,same,8,8,absent,S_ruber
2139,5.0,3.0,0.0,different,8,8,absent,S_ruber
2140,8.0,0.0,0.0,same,8,8,COG1006,S_ruber
