ortologus_row,start_codons,ATG,GTG,TTG,uniformity,Species,Genes,Alg.-Conn.,S_ruber0.fasta,S_ruber1.fasta,S_ruber2.fasta,S_ruber3.fasta,S_ruber4.fasta,S_ruber5.fasta,S_ruber6.fasta,S_ruber7.fasta,cog,organism
315,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1421510730:0.965,BJLFMBCO_02933_S_ruber0_5,GNNGOPDE_03212_S_ruber1_3,DFALBHKG_02988_S_ruber2_4,NHIKOAIL_03109_S_ruber3_5,KFBDFGIE_03076_S_ruber4_1,MENLLFMI_03038_S_ruber5_1,FBNFPFMN_03036_S_ruber6_2,HOOJEANF_02979_S_ruber7_2,absent,S_ruber
316,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1427631078:0.968,BJLFMBCO_02068_S_ruber0_5,GNNGOPDE_02223_S_ruber1_3,DFALBHKG_02083_S_ruber2_4,NHIKOAIL_02118_S_ruber3_5,KFBDFGIE_02053_S_ruber4_1,MENLLFMI_02145_S_ruber5_1,FBNFPFMN_02157_S_ruber6_2,HOOJEANF_02091_S_ruber7_2,absent,S_ruber
317,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'GTG', 'ATG', 'ATG']",7.0,1.0,0.0,different,8,8,@1429408340:0.333,BJLFMBCO_02316_S_ruber0_5,GNNGOPDE_02489_S_ruber1_3,DFALBHKG_02360_S_ruber2_4,NHIKOAIL_02376_S_ruber3_5,KFBDFGIE_02463_S_ruber4_1,MENLLFMI_02417_S_ruber5_1,FBNFPFMN_02415_S_ruber6_2,HOOJEANF_02353_S_ruber7_2,absent,S_ruber
318,"['TTG', 'TTG', 'TTG', 'TTG', 'TTG', 'TTG', 'TTG', 'TTG']",0.0,0.0,8.0,same,8,8,@1430203784:0.956,BJLFMBCO_01288_S_ruber0_5,GNNGOPDE_01410_S_ruber1_3,DFALBHKG_01281_S_ruber2_4,NHIKOAIL_01327_S_ruber3_5,KFBDFGIE_01243_S_ruber4_1,MENLLFMI_01333_S_ruber5_1,FBNFPFMN_01362_S_ruber6_2,HOOJEANF_01312_S_ruber7_2,absent,S_ruber
319,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1432199500:0.973,BJLFMBCO_00642_S_ruber0_5,GNNGOPDE_00711_S_ruber1_3,DFALBHKG_00633_S_ruber2_4,NHIKOAIL_00624_S_ruber3_5,KFBDFGIE_00587_S_ruber4_1,MENLLFMI_00644_S_ruber5_1,FBNFPFMN_00623_S_ruber6_2,HOOJEANF_00597_S_ruber7_2,absent,S_ruber
320,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1432428068:0.964,BJLFMBCO_00033_S_ruber0_5,GNNGOPDE_00033_S_ruber1_3,DFALBHKG_00034_S_ruber2_4,NHIKOAIL_00034_S_ruber3_5,KFBDFGIE_00033_S_ruber4_1,MENLLFMI_00033_S_ruber5_1,FBNFPFMN_00034_S_ruber6_2,HOOJEANF_00033_S_ruber7_2,COG0233,S_ruber
321,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1433626794:0.965,BJLFMBCO_00826_S_ruber0_5,GNNGOPDE_00949_S_ruber1_3,DFALBHKG_00814_S_ruber2_4,NHIKOAIL_00862_S_ruber3_5,KFBDFGIE_00780_S_ruber4_1,MENLLFMI_00862_S_ruber5_1,FBNFPFMN_00895_S_ruber6_2,HOOJEANF_00818_S_ruber7_2,absent,S_ruber
322,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1434069170:0.965,BJLFMBCO_02920_S_ruber0_5,GNNGOPDE_03198_S_ruber1_3,DFALBHKG_02975_S_ruber2_4,NHIKOAIL_03095_S_ruber3_5,KFBDFGIE_03063_S_ruber4_1,MENLLFMI_03024_S_ruber5_1,FBNFPFMN_03023_S_ruber6_2,HOOJEANF_02966_S_ruber7_2,COG1005,S_ruber
323,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1434654848:0.964,BJLFMBCO_00516_S_ruber0_5,GNNGOPDE_00585_S_ruber1_3,DFALBHKG_00506_S_ruber2_4,NHIKOAIL_00496_S_ruber3_5,KFBDFGIE_00451_S_ruber4_1,MENLLFMI_00518_S_ruber5_1,FBNFPFMN_00493_S_ruber6_2,HOOJEANF_00471_S_ruber7_2,absent,S_ruber
324,"['TTG', 'TTG', 'TTG', 'TTG', 'TTG', 'TTG', 'TTG', 'TTG']",0.0,0.0,8.0,same,8,8,@1437479090:0.963,BJLFMBCO_01507_S_ruber0_5,GNNGOPDE_01634_S_ruber1_3,DFALBHKG_01503_S_ruber2_4,NHIKOAIL_01551_S_ruber3_5,KFBDFGIE_01475_S_ruber4_1,MENLLFMI_01554_S_ruber5_1,FBNFPFMN_01586_S_ruber6_2,HOOJEANF_01534_S_ruber7_2,COG1702,S_ruber
325,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1438132700:0.969,BJLFMBCO_00874_S_ruber0_5,GNNGOPDE_00999_S_ruber1_3,DFALBHKG_00862_S_ruber2_4,NHIKOAIL_00910_S_ruber3_5,KFBDFGIE_00827_S_ruber4_1,MENLLFMI_00909_S_ruber5_1,FBNFPFMN_00945_S_ruber6_2,HOOJEANF_00865_S_ruber7_2,COG0320,S_ruber
326,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1439691664:0.918,BJLFMBCO_02868_S_ruber0_5,GNNGOPDE_03145_S_ruber1_3,DFALBHKG_02920_S_ruber2_4,NHIKOAIL_03042_S_ruber3_5,KFBDFGIE_03015_S_ruber4_1,MENLLFMI_02971_S_ruber5_1,FBNFPFMN_02969_S_ruber6_2,HOOJEANF_02913_S_ruber7_2,absent,S_ruber
327,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1439778268:0.961,BJLFMBCO_01760_S_ruber0_5,GNNGOPDE_01893_S_ruber1_3,DFALBHKG_01763_S_ruber2_4,NHIKOAIL_01807_S_ruber3_5,KFBDFGIE_01740_S_ruber4_1,MENLLFMI_01810_S_ruber5_1,FBNFPFMN_01838_S_ruber6_2,HOOJEANF_01786_S_ruber7_2,absent,S_ruber
328,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1440543052:0.961,BJLFMBCO_00077_S_ruber0_5,GNNGOPDE_00076_S_ruber1_3,DFALBHKG_00078_S_ruber2_4,NHIKOAIL_00077_S_ruber3_5,KFBDFGIE_00076_S_ruber4_1,MENLLFMI_00088_S_ruber5_1,FBNFPFMN_00078_S_ruber6_2,HOOJEANF_00077_S_ruber7_2,absent,S_ruber
329,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1440951156:0.944,BJLFMBCO_00028_S_ruber0_5,GNNGOPDE_00028_S_ruber1_3,DFALBHKG_00029_S_ruber2_4,NHIKOAIL_00029_S_ruber3_5,KFBDFGIE_00028_S_ruber4_1,MENLLFMI_00028_S_ruber5_1,FBNFPFMN_00029_S_ruber6_2,HOOJEANF_00028_S_ruber7_2,absent,S_ruber
330,"['GTG', 'GTG', 'GTG', 'ATG', 'GTG', 'GTG', 'GTG', 'GTG']",1.0,7.0,0.0,different,8,8,@1441272138:0.947,BJLFMBCO_02716_S_ruber0_5,GNNGOPDE_02987_S_ruber1_3,DFALBHKG_02770_S_ruber2_4,NHIKOAIL_02887_S_ruber3_5,KFBDFGIE_02860_S_ruber4_1,MENLLFMI_02817_S_ruber5_1,FBNFPFMN_02813_S_ruber6_2,HOOJEANF_02753_S_ruber7_2,absent,S_ruber
331,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1441570760:0.708,BJLFMBCO_02450_S_ruber0_5,GNNGOPDE_02721_S_ruber1_3,DFALBHKG_02497_S_ruber2_4,NHIKOAIL_02621_S_ruber3_5,KFBDFGIE_02600_S_ruber4_1,MENLLFMI_02552_S_ruber5_1,FBNFPFMN_02551_S_ruber6_2,HOOJEANF_02489_S_ruber7_2,absent,S_ruber
332,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1442015068:0.96,BJLFMBCO_01438_S_ruber0_5,GNNGOPDE_01562_S_ruber1_3,DFALBHKG_01434_S_ruber2_4,NHIKOAIL_01481_S_ruber3_5,KFBDFGIE_01399_S_ruber4_1,MENLLFMI_01485_S_ruber5_1,FBNFPFMN_01516_S_ruber6_2,HOOJEANF_01462_S_ruber7_2,COG0571,S_ruber
333,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@144296070:0.963,BJLFMBCO_01959_S_ruber0_5,GNNGOPDE_02111_S_ruber1_3,DFALBHKG_01971_S_ruber2_4,NHIKOAIL_02009_S_ruber3_5,KFBDFGIE_01941_S_ruber4_1,MENLLFMI_02011_S_ruber5_1,FBNFPFMN_02048_S_ruber6_2,HOOJEANF_01985_S_ruber7_2,absent,S_ruber
334,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1444062872:0.952,BJLFMBCO_00347_S_ruber0_5,GNNGOPDE_00415_S_ruber1_3,DFALBHKG_00344_S_ruber2_4,NHIKOAIL_00327_S_ruber3_5,KFBDFGIE_00285_S_ruber4_1,MENLLFMI_00349_S_ruber5_1,FBNFPFMN_00330_S_ruber6_2,HOOJEANF_00305_S_ruber7_2,absent,S_ruber
335,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1446691696:0.967,BJLFMBCO_02919_S_ruber0_5,GNNGOPDE_03197_S_ruber1_3,DFALBHKG_02974_S_ruber2_4,NHIKOAIL_03094_S_ruber3_5,KFBDFGIE_03062_S_ruber4_1,MENLLFMI_03023_S_ruber5_1,FBNFPFMN_03022_S_ruber6_2,HOOJEANF_02965_S_ruber7_2,absent,S_ruber
336,"['ATG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'ATG', 'GTG']",2.0,6.0,0.0,different,8,8,@1447203308:0.837,BJLFMBCO_00673_S_ruber0_5,GNNGOPDE_00737_S_ruber1_3,DFALBHKG_00659_S_ruber2_4,NHIKOAIL_00655_S_ruber3_5,KFBDFGIE_00617_S_ruber4_1,MENLLFMI_00676_S_ruber5_1,FBNFPFMN_00654_S_ruber6_2,HOOJEANF_00623_S_ruber7_2,absent,S_ruber
337,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1452305886:0.956,BJLFMBCO_02387_S_ruber0_5,GNNGOPDE_02556_S_ruber1_3,DFALBHKG_02433_S_ruber2_4,NHIKOAIL_02454_S_ruber3_5,KFBDFGIE_02536_S_ruber4_1,MENLLFMI_02489_S_ruber5_1,FBNFPFMN_02487_S_ruber6_2,HOOJEANF_02424_S_ruber7_2,absent,S_ruber
338,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1452807992:0.966,BJLFMBCO_00743_S_ruber0_5,GNNGOPDE_00865_S_ruber1_3,DFALBHKG_00730_S_ruber2_4,NHIKOAIL_00775_S_ruber3_5,KFBDFGIE_00692_S_ruber4_1,MENLLFMI_00777_S_ruber5_1,FBNFPFMN_00812_S_ruber6_2,HOOJEANF_00730_S_ruber7_2,absent,S_ruber
339,"['ATG', 'ATG', 'ATG', 'GTG', 'GTG', 'GTG', 'GTG', 'ATG']",4.0,4.0,0.0,different,8,8,@1454850108:0.941,BJLFMBCO_00118_S_ruber0_5,GNNGOPDE_00123_S_ruber1_3,DFALBHKG_00122_S_ruber2_4,NHIKOAIL_00117_S_ruber3_5,KFBDFGIE_00121_S_ruber4_1,MENLLFMI_00137_S_ruber5_1,FBNFPFMN_00118_S_ruber6_2,HOOJEANF_00124_S_ruber7_2,absent,S_ruber
340,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@1455309546:0.953,BJLFMBCO_00742_S_ruber0_5,GNNGOPDE_00864_S_ruber1_3,DFALBHKG_00729_S_ruber2_4,NHIKOAIL_00774_S_ruber3_5,KFBDFGIE_00691_S_ruber4_1,MENLLFMI_00776_S_ruber5_1,FBNFPFMN_00811_S_ruber6_2,HOOJEANF_00729_S_ruber7_2,absent,S_ruber
341,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1456141362:0.953,BJLFMBCO_01305_S_ruber0_5,GNNGOPDE_01427_S_ruber1_3,DFALBHKG_01298_S_ruber2_4,NHIKOAIL_01344_S_ruber3_5,KFBDFGIE_01260_S_ruber4_1,MENLLFMI_01350_S_ruber5_1,FBNFPFMN_01379_S_ruber6_2,HOOJEANF_01329_S_ruber7_2,absent,S_ruber
342,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1457375524:0.967,BJLFMBCO_02549_S_ruber0_5,GNNGOPDE_02821_S_ruber1_3,DFALBHKG_02596_S_ruber2_4,NHIKOAIL_02722_S_ruber3_5,KFBDFGIE_02701_S_ruber4_1,MENLLFMI_02654_S_ruber5_1,FBNFPFMN_02648_S_ruber6_2,HOOJEANF_02593_S_ruber7_2,absent,S_ruber
343,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1457699158:0.962,BJLFMBCO_01130_S_ruber0_5,GNNGOPDE_01252_S_ruber1_3,DFALBHKG_01120_S_ruber2_4,NHIKOAIL_01168_S_ruber3_5,KFBDFGIE_01086_S_ruber4_1,MENLLFMI_01166_S_ruber5_1,FBNFPFMN_01200_S_ruber6_2,HOOJEANF_01115_S_ruber7_2,COG0469,S_ruber
344,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@1457813718:0.971,BJLFMBCO_02097_S_ruber0_5,GNNGOPDE_02252_S_ruber1_3,DFALBHKG_02112_S_ruber2_4,NHIKOAIL_02147_S_ruber3_5,KFBDFGIE_02082_S_ruber4_1,MENLLFMI_02174_S_ruber5_1,FBNFPFMN_02186_S_ruber6_2,HOOJEANF_02120_S_ruber7_2,absent,S_ruber
345,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1461408052:0.869,BJLFMBCO_00727_S_ruber0_5,GNNGOPDE_00847_S_ruber1_3,DFALBHKG_00713_S_ruber2_4,NHIKOAIL_00758_S_ruber3_5,KFBDFGIE_00674_S_ruber4_1,MENLLFMI_00760_S_ruber5_1,FBNFPFMN_00795_S_ruber6_2,HOOJEANF_00714_S_ruber7_2,absent,S_ruber
346,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1461927756:0.962,BJLFMBCO_00941_S_ruber0_5,GNNGOPDE_01070_S_ruber1_3,DFALBHKG_00932_S_ruber2_4,NHIKOAIL_00982_S_ruber3_5,KFBDFGIE_00898_S_ruber4_1,MENLLFMI_00982_S_ruber5_1,FBNFPFMN_01014_S_ruber6_2,HOOJEANF_00934_S_ruber7_2,absent,S_ruber
347,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1465252558:0.953,BJLFMBCO_01721_S_ruber0_5,GNNGOPDE_01852_S_ruber1_3,DFALBHKG_01723_S_ruber2_4,NHIKOAIL_01767_S_ruber3_5,KFBDFGIE_01701_S_ruber4_1,MENLLFMI_01771_S_ruber5_1,FBNFPFMN_01799_S_ruber6_2,HOOJEANF_01747_S_ruber7_2,absent,S_ruber
348,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1465976840:0.958,BJLFMBCO_00792_S_ruber0_5,GNNGOPDE_00915_S_ruber1_3,DFALBHKG_00779_S_ruber2_4,NHIKOAIL_00827_S_ruber3_5,KFBDFGIE_00741_S_ruber4_1,MENLLFMI_00826_S_ruber5_1,FBNFPFMN_00861_S_ruber6_2,HOOJEANF_00780_S_ruber7_2,absent,S_ruber
349,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1466856624:0.945,BJLFMBCO_01716_S_ruber0_5,GNNGOPDE_01847_S_ruber1_3,DFALBHKG_01718_S_ruber2_4,NHIKOAIL_01762_S_ruber3_5,KFBDFGIE_01680_S_ruber4_1,MENLLFMI_01766_S_ruber5_1,FBNFPFMN_01794_S_ruber6_2,HOOJEANF_01742_S_ruber7_2,absent,S_ruber
350,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1467725990:0.953,BJLFMBCO_02830_S_ruber0_5,GNNGOPDE_03104_S_ruber1_3,DFALBHKG_02882_S_ruber2_4,NHIKOAIL_03003_S_ruber3_5,KFBDFGIE_02977_S_ruber4_1,MENLLFMI_02933_S_ruber5_1,FBNFPFMN_02931_S_ruber6_2,HOOJEANF_02872_S_ruber7_2,absent,S_ruber
351,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1468012340:0.962,BJLFMBCO_02806_S_ruber0_5,GNNGOPDE_03081_S_ruber1_3,DFALBHKG_02859_S_ruber2_4,NHIKOAIL_02980_S_ruber3_5,KFBDFGIE_02953_S_ruber4_1,MENLLFMI_02910_S_ruber5_1,FBNFPFMN_02908_S_ruber6_2,HOOJEANF_02849_S_ruber7_2,COG0740,S_ruber
352,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1468026398:0.967,BJLFMBCO_01540_S_ruber0_5,GNNGOPDE_01668_S_ruber1_3,DFALBHKG_01539_S_ruber2_4,NHIKOAIL_01584_S_ruber3_5,KFBDFGIE_01508_S_ruber4_1,MENLLFMI_01587_S_ruber5_1,FBNFPFMN_01619_S_ruber6_2,HOOJEANF_01567_S_ruber7_2,COG2154,S_ruber
353,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@146836710:0.964,BJLFMBCO_00807_S_ruber0_5,GNNGOPDE_00930_S_ruber1_3,DFALBHKG_00795_S_ruber2_4,NHIKOAIL_00842_S_ruber3_5,KFBDFGIE_00761_S_ruber4_1,MENLLFMI_00843_S_ruber5_1,FBNFPFMN_00876_S_ruber6_2,HOOJEANF_00797_S_ruber7_2,absent,S_ruber
354,"['GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG', 'GTG']",0.0,8.0,0.0,same,8,8,@14683728:0.964,BJLFMBCO_02927_S_ruber0_5,GNNGOPDE_03206_S_ruber1_3,DFALBHKG_02982_S_ruber2_4,NHIKOAIL_03103_S_ruber3_5,KFBDFGIE_03070_S_ruber4_1,MENLLFMI_03032_S_ruber5_1,FBNFPFMN_03030_S_ruber6_2,HOOJEANF_02973_S_ruber7_2,absent,S_ruber
355,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1469651174:0.966,BJLFMBCO_02828_S_ruber0_5,GNNGOPDE_03102_S_ruber1_3,DFALBHKG_02880_S_ruber2_4,NHIKOAIL_03001_S_ruber3_5,KFBDFGIE_02975_S_ruber4_1,MENLLFMI_02931_S_ruber5_1,FBNFPFMN_02929_S_ruber6_2,HOOJEANF_02870_S_ruber7_2,absent,S_ruber
356,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@14717708:0.965,BJLFMBCO_01030_S_ruber0_5,GNNGOPDE_01156_S_ruber1_3,DFALBHKG_01025_S_ruber2_4,NHIKOAIL_01073_S_ruber3_5,KFBDFGIE_00986_S_ruber4_1,MENLLFMI_01071_S_ruber5_1,FBNFPFMN_01104_S_ruber6_2,HOOJEANF_01019_S_ruber7_2,COG0439,S_ruber
357,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1471864570:0.959,BJLFMBCO_00588_S_ruber0_5,GNNGOPDE_00658_S_ruber1_3,DFALBHKG_00579_S_ruber2_4,NHIKOAIL_00570_S_ruber3_5,KFBDFGIE_00526_S_ruber4_1,MENLLFMI_00590_S_ruber5_1,FBNFPFMN_00566_S_ruber6_2,HOOJEANF_00544_S_ruber7_2,absent,S_ruber
358,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1479823344:0.963,BJLFMBCO_00351_S_ruber0_5,GNNGOPDE_00419_S_ruber1_3,DFALBHKG_00348_S_ruber2_4,NHIKOAIL_00331_S_ruber3_5,KFBDFGIE_00289_S_ruber4_1,MENLLFMI_00353_S_ruber5_1,FBNFPFMN_00334_S_ruber6_2,HOOJEANF_00309_S_ruber7_2,absent,S_ruber
359,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1480985680:0.962,BJLFMBCO_00464_S_ruber0_5,GNNGOPDE_00530_S_ruber1_3,DFALBHKG_00455_S_ruber2_4,NHIKOAIL_00441_S_ruber3_5,KFBDFGIE_00402_S_ruber4_1,MENLLFMI_00465_S_ruber5_1,FBNFPFMN_00439_S_ruber6_2,HOOJEANF_00418_S_ruber7_2,absent,S_ruber
360,"['ATG', 'ATG', 'GTG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",7.0,1.0,0.0,different,8,8,@1482657850:0.956,BJLFMBCO_01918_S_ruber0_5,GNNGOPDE_02058_S_ruber1_3,DFALBHKG_01930_S_ruber2_4,NHIKOAIL_01968_S_ruber3_5,KFBDFGIE_01900_S_ruber4_1,MENLLFMI_01970_S_ruber5_1,FBNFPFMN_02007_S_ruber6_2,HOOJEANF_01944_S_ruber7_2,absent,S_ruber
361,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1484751354:0.946,BJLFMBCO_00048_S_ruber0_5,GNNGOPDE_00048_S_ruber1_3,DFALBHKG_00049_S_ruber2_4,NHIKOAIL_00049_S_ruber3_5,KFBDFGIE_00048_S_ruber4_1,MENLLFMI_00048_S_ruber5_1,FBNFPFMN_00049_S_ruber6_2,HOOJEANF_00048_S_ruber7_2,absent,S_ruber
362,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1486625244:0.96,BJLFMBCO_02272_S_ruber0_5,GNNGOPDE_02439_S_ruber1_3,DFALBHKG_02305_S_ruber2_4,NHIKOAIL_02330_S_ruber3_5,KFBDFGIE_02410_S_ruber4_1,MENLLFMI_02365_S_ruber5_1,FBNFPFMN_02363_S_ruber6_2,HOOJEANF_02300_S_ruber7_2,absent,S_ruber
363,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1486629846:0.938,BJLFMBCO_02421_S_ruber0_5,GNNGOPDE_02592_S_ruber1_3,DFALBHKG_02469_S_ruber2_4,NHIKOAIL_02490_S_ruber3_5,KFBDFGIE_02573_S_ruber4_1,MENLLFMI_02525_S_ruber5_1,FBNFPFMN_02523_S_ruber6_2,HOOJEANF_02461_S_ruber7_2,COG0573,S_ruber
364,"['ATG', 'GTG', 'GTG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",6.0,2.0,0.0,different,8,8,@1486735182:0.867,BJLFMBCO_01625_S_ruber0_5,GNNGOPDE_01752_S_ruber1_3,DFALBHKG_01618_S_ruber2_4,NHIKOAIL_01670_S_ruber3_5,KFBDFGIE_01587_S_ruber4_1,MENLLFMI_01675_S_ruber5_1,FBNFPFMN_01705_S_ruber6_2,HOOJEANF_01651_S_ruber7_2,COG0557,S_ruber
365,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1487692284:0.892,BJLFMBCO_02744_S_ruber0_5,GNNGOPDE_03015_S_ruber1_3,DFALBHKG_02798_S_ruber2_4,NHIKOAIL_02914_S_ruber3_5,KFBDFGIE_02888_S_ruber4_1,MENLLFMI_02845_S_ruber5_1,FBNFPFMN_02841_S_ruber6_2,HOOJEANF_02781_S_ruber7_2,absent,S_ruber
366,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1500120602:0.957,BJLFMBCO_01207_S_ruber0_5,GNNGOPDE_01329_S_ruber1_3,DFALBHKG_01199_S_ruber2_4,NHIKOAIL_01245_S_ruber3_5,KFBDFGIE_01163_S_ruber4_1,MENLLFMI_01243_S_ruber5_1,FBNFPFMN_01278_S_ruber6_2,HOOJEANF_01232_S_ruber7_2,absent,S_ruber
367,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1500837352:0.971,BJLFMBCO_00532_S_ruber0_5,GNNGOPDE_00602_S_ruber1_3,DFALBHKG_00522_S_ruber2_4,NHIKOAIL_00514_S_ruber3_5,KFBDFGIE_00468_S_ruber4_1,MENLLFMI_00534_S_ruber5_1,FBNFPFMN_00509_S_ruber6_2,HOOJEANF_00488_S_ruber7_2,COG0704,S_ruber
368,"['ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG', 'ATG']",8.0,0.0,0.0,same,8,8,@1501324674:0.96,BJLFMBCO_01150_S_ruber0_5,GNNGOPDE_01271_S_ruber1_3,DFALBHKG_01140_S_ruber2_4,NHIKOAIL_01187_S_ruber3_5,KFBDFGIE_01106_S_ruber4_1,MENLLFMI_01185_S_ruber5_1,FBNFPFMN_01219_S_ruber6_2,HOOJEANF_01134_S_ruber7_2,absent,S_ruber
